Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000228794,LINC01128,146,3.04474,17,-3.0447
ENSG00000188976,NOC2L,146,1.81698,41,-1.8169
ENSG00000188290,HES4,146,-0.1117,158,0.11176
ENSG00000187608,ISG15,146,0.40484,110,-0.4048
ENSG00000188157,AGRN,146,1.84759,40,-1.8475
ENSG00000078808,SDF4,146,0.76776,86,-0.7677
ENSG00000176022,B3GALT6,146,1.81613,41,-1.8161
ENSG00000160087,UBE2J2,146,1.61008,48,-1.6100
ENSG00000131584,ACAP3,146,0.52959,101,-0.5295
ENSG00000127054,INTS11,146,1.38196,56,-1.3819
ENSG00000224051,CPTP,146,2.10425,34,-2.1042
ENSG00000107404,DVL1,146,0.79751,84,-0.7975
ENSG00000175756,AURKAIP1,146,-0.3400,185,0.34005
ENSG00000221978,CCNL2,146,1.15917,65,-1.1591
ENSG00000242485,MRPL20,146,-0.3297,184,0.32971
ENSG00000179403,VWA1,146,1.00662,73,-1.0066
ENSG00000205090,TMEM240,146,1.39951,55,-1.3995
ENSG00000160075,SSU72,146,-0.0750,154,0.07505
ENSG00000228594,FNDC10,146,1.79858,42,-1.7985
ENSG00000197530,MIB2,146,1.67750,45,-1.6775
ENSG00000008130,NADK,146,2.55642,24,-2.5564
ENSG00000078369,GNB1,146,-1.4712,407,1.47123
ENSG00000187730,GABRD,146,0.66833,92,-0.6683
ENSG00000067606,PRKCZ,146,-0.5171,210,0.51712
ENSG00000162585,FAAP20,146,0.63057,94,-0.6305
ENSG00000157933,SKI,146,1.41710,54,-1.4171
ENSG00000157916,RER1,146,0.98637,74,-0.9863
ENSG00000157911,PEX10,146,1.90649,39,-1.9064
ENSG00000149527,PLCH2,146,2.66330,23,-2.6633
ENSG00000157870,PRXL2B,146,1.47896,52,-1.4789
ENSG00000177133,PRDM16-DT,146,3.01020,18,-3.0102
ENSG00000158109,TPRG1L,146,-0.0371,150,0.03715
ENSG00000130764,LRRC47,146,0.82178,83,-0.8217
ENSG00000196581,AJAP1,146,2.51969,25,-2.5196
ENSG00000069424,KCNAB2,146,-0.3624,188,0.36248
ENSG00000116254,CHD5,146,0.32191,117,-0.3219
ENSG00000116251,RPL22,146,-2.2244,686,2.22444
ENSG00000116237,ICMT,146,2.07871,34,-2.0787
ENSG00000097021,ACOT7,146,-0.7011,238,0.70111
ENSG00000171680,PLEKHG5,146,2.31674,29,-2.3167
ENSG00000162408,NOL9,146,1.92086,38,-1.9208
ENSG00000162413,KLHL21,146,2.28818,30,-2.2881
ENSG00000007923,DNAJC11,146,1.91028,39,-1.9102
ENSG00000171735,CAMTA1,146,-0.0022,147,0.00221
ENSG00000049245,VAMP3,146,1.35999,57,-1.3599
ENSG00000049246,PER3,146,2.37561,28,-2.3756
ENSG00000116288,PARK7,146,-1.1816,333,1.18169
ENSG00000162426,SLC45A1,146,2.41794,27,-2.4179
ENSG00000142599,RERE,146,1.02186,72,-1.0218
ENSG00000074800,ENO1,146,-2.2647,705,2.26473
ENSG00000142583,SLC2A5,146,1.91494,38,-1.9149
ENSG00000171612,SLC25A33,146,1.91376,38,-1.9137
ENSG00000171603,CLSTN1,146,-1.6676,466,1.66762
ENSG00000178585,CTNNBIP1,146,1.69998,45,-1.6999
ENSG00000162441,LZIC,146,2.01394,36,-2.0139
ENSG00000130939,UBE4B,146,2.06762,35,-2.0676
ENSG00000054523,KIF1B,146,-0.5592,216,0.55926
ENSG00000142657,PGD,146,1.73100,44,-1.7310
ENSG00000241563,CORT,146,1.08720,69,-1.0872
ENSG00000160049,DFFA,146,2.34960,28,-2.3496
ENSG00000142655,PEX14,146,2.73203,22,-2.7320
ENSG00000120948,TARDBP,146,1.43697,54,-1.4369
ENSG00000116649,SRM,146,0.48455,104,-0.4845
ENSG00000171824,EXOSC10,146,2.34576,28,-2.3457
ENSG00000198793,MTOR,146,2.32826,29,-2.3282
ENSG00000116661,FBXO2,146,-1.1781,332,1.17818
ENSG00000132879,FBXO44,146,-0.0297,149,0.02974
ENSG00000116670,MAD2L2,146,2.71382,22,-2.7138
ENSG00000011021,CLCN6,146,1.74476,43,-1.7447
ENSG00000116685,KIAA2013,146,1.86262,40,-1.8626
ENSG00000083444,PLOD1,146,2.04660,35,-2.0466
ENSG00000116688,MFN2,146,1.02978,71,-1.0297
ENSG00000048707,VPS13D,146,1.65839,46,-1.6583
ENSG00000162496,DHRS3,146,1.29375,59,-1.2937
ENSG00000116731,PRDM2,146,1.54091,50,-1.5409
ENSG00000189337,KAZN,146,1.66397,46,-1.6639
ENSG00000142634,EFHD2,146,0.26841,121,-0.2684
ENSG00000116786,PLEKHM2,146,0.91424,77,-0.9142
ENSG00000065526,SPEN,146,2.02070,36,-2.0207
ENSG00000185519,FAM131C,146,2.90815,19,-2.9081
ENSG00000055070,SZRD1,146,1.84751,40,-1.8475
ENSG00000159363,ATP13A2,146,0.02779,144,-0.0277
ENSG00000117118,SDHB,146,1.07047,69,-1.0704
ENSG00000117115,PADI2,146,1.01812,72,-1.0181
ENSG00000074964,ARHGEF10L,146,2.29207,29,-2.2920
ENSG00000117154,IGSF21,146,1.51861,51,-1.5186
ENSG00000159423,ALDH4A1,146,1.85563,40,-1.8556
ENSG00000127463,EMC1,146,2.35899,28,-2.3589
ENSG00000053372,MRTO4,146,1.61473,47,-1.6147
ENSG00000053371,AKR7A2,146,1.21343,63,-1.2134
ENSG00000077549,CAPZB,146,-0.7186,241,0.71861
ENSG00000173436,MICOS10,146,-0.8375,262,0.83758
ENSG00000158747,NBL1,146,-0.8514,264,0.85143
ENSG00000162545,CAMK2N1,146,-2.4674,812,2.46743
ENSG00000090432,MUL1,146,2.16251,32,-2.1625
ENSG00000158828,PINK1,146,-1.4738,407,1.47385
ENSG00000244038,DDOST,146,1.83881,41,-1.8388
ENSG00000189410,SH2D5,146,2.62087,23,-2.6208
ENSG00000127483,HP1BP3,146,-0.0516,152,0.05167
ENSG00000075151,EIF4G3,146,0.79130,84,-0.7913
ENSG00000076864,RAP1GAP,146,0.40093,111,-0.4009
ENSG00000090686,USP48,146,2.21803,31,-2.2180
ENSG00000070831,CDC42,146,-0.5432,213,0.54325
ENSG00000173372,C1QA,146,-0.5342,212,0.53424
ENSG00000159189,C1QC,146,-0.4016,193,0.40161
ENSG00000173369,C1QB,146,-1.2737,355,1.27376
ENSG00000004487,KDM1A,146,2.16412,32,-2.1641
ENSG00000169641,LUZP1,146,2.04917,35,-2.0491
ENSG00000125944,HNRNPR,146,0.68909,91,-0.6890
ENSG00000142676,RPL11,146,-2.4977,829,2.49773
ENSG00000057757,PITHD1,146,0.02363,144,-0.0236
ENSG00000011009,LYPLA2,146,1.63354,47,-1.6335
ENSG00000117305,HMGCL,146,2.48034,26,-2.4803
ENSG00000189266,PNRC2,146,1.57476,49,-1.5747
ENSG00000188529,SRSF10,146,2.02801,36,-2.0280
ENSG00000001461,NIPAL3,146,1.37827,56,-1.3782
ENSG00000133226,SRRM1,146,1.23183,62,-1.2318
ENSG00000169504,CLIC4,146,0.81282,83,-0.8128
ENSG00000117614,SYF2,146,1.13000,67,-1.1300
ENSG00000117616,RSRP1,146,2.11729,33,-2.1172
ENSG00000183726,TMEM50A,146,1.23836,62,-1.2383
ENSG00000117643,MAN1C1,146,2.43830,27,-2.4383
ENSG00000162430,SELENON,146,1.30134,59,-1.3013
ENSG00000117640,MTFR1L,146,1.11059,68,-1.1105
ENSG00000117632,STMN1,146,-2.5937,886,2.59376
ENSG00000158008,EXTL1,146,1.83740,41,-1.8374
ENSG00000142684,ZNF593,146,1.40245,55,-1.4024
ENSG00000142669,SH3BGRL3,146,-1.0002,293,1.00024
ENSG00000158062,UBXN11,146,2.79893,21,-2.7989
ENSG00000117682,DHDDS,146,2.24249,31,-2.2424
ENSG00000198830,HMGN2,146,-0.4693,203,0.46933
ENSG00000117713,ARID1A,146,1.92532,38,-1.9253
ENSG00000204160,ZDHHC18,146,2.37460,28,-2.3746
ENSG00000090273,NUDC,146,0.10325,136,-0.1032
ENSG00000253368,TRNP1,146,1.32400,58,-1.3240
ENSG00000090020,SLC9A1,146,2.90931,19,-2.9093
ENSG00000142784,WDTC1,146,2.08564,34,-2.0856
ENSG00000186501,TMEM222,146,0.73961,87,-0.7396
ENSG00000158195,WASF2,146,1.08957,69,-1.0895
ENSG00000126705,AHDC1,146,1.72097,44,-1.7209
ENSG00000126709,IFI6,146,0.14450,132,-0.1445
ENSG00000117758,STX12,146,0.86496,80,-0.8649
ENSG00000117751,PPP1R8,146,2.52354,25,-2.5235
ENSG00000117748,RPA2,146,1.47926,52,-1.4792
ENSG00000126698,DNAJC8,146,0.26460,122,-0.2646
ENSG00000130770,ATP5IF1,146,-1.4331,396,1.43316
ENSG00000198492,YTHDF2,146,1.30652,59,-1.3065
ENSG00000116350,SRSF4,146,1.79234,42,-1.7923
ENSG00000116353,MECR,146,2.18505,32,-2.1850
ENSG00000162511,LAPTM5,146,0.12459,134,-0.1245
ENSG00000162512,SDC3,146,-0.4555,201,0.45550
ENSG00000134644,PUM1,146,0.69217,90,-0.6921
ENSG00000121766,ZCCHC17,146,0.42010,109,-0.4201
ENSG00000121769,FABP3,146,0.27983,120,-0.2798
ENSG00000162517,PEF1,146,0.94595,76,-0.9459
ENSG00000084636,COL16A1,146,1.32784,58,-1.3278
ENSG00000121753,ADGRB2,146,-0.4975,207,0.49758
ENSG00000184007,PTP4A2,146,-0.4921,206,0.49215
ENSG00000121774,KHDRBS1,146,0.37781,113,-0.3778
ENSG00000025800,KPNA6,146,1.97835,37,-1.9783
ENSG00000084652,TXLNA,146,1.94056,38,-1.9405
ENSG00000160050,CCDC28B,146,2.82284,20,-2.8228
ENSG00000084623,EIF3I,146,0.45116,107,-0.4511
ENSG00000175130,MARCKSL1,146,-0.8630,267,0.86309
ENSG00000160058,BSDC1,146,1.67285,46,-1.6728
ENSG00000176261,ZBTB8OS,146,1.83408,41,-1.8340
ENSG00000162521,RBBP4,146,0.98156,74,-0.9815
ENSG00000134684,YARS,146,0.94065,76,-0.9406
ENSG00000160097,FNDC5,146,2.91211,19,-2.9121
ENSG00000121905,HPCA,146,-0.6275,226,0.62752
ENSG00000121900,TMEM54,146,1.57041,49,-1.5704
ENSG00000004455,AK2,146,2.04776,35,-2.0477
ENSG00000142920,AZIN2,146,2.94471,19,-2.9447
ENSG00000134686,PHC2,146,0.59890,96,-0.5989
ENSG00000163866,SMIM12,146,1.47779,52,-1.4777
ENSG00000116544,DLGAP3,146,1.45370,53,-1.4537
ENSG00000116560,SFPQ,146,-0.0262,149,0.02622
ENSG00000146463,ZMYM4,146,2.54917,25,-2.5491
ENSG00000142687,KIAA0319L,146,1.53854,50,-1.5385
ENSG00000020129,NCDN,146,-1.4188,392,1.41883
ENSG00000126067,PSMB2,146,0.53448,101,-0.5344
ENSG00000142686,C1orf216,146,0.89016,79,-0.8901
ENSG00000092847,AGO1,146,2.65995,23,-2.6599
ENSG00000054116,TRAPPC3,146,1.51399,51,-1.5139
ENSG00000116871,MAP7D1,146,-0.1850,166,0.18504
ENSG00000054118,THRAP3,146,1.02639,72,-1.0263
ENSG00000181817,LSM10,146,1.76990,43,-1.7699
ENSG00000116898,MRPS15,146,1.53217,50,-1.5321
ENSG00000163875,MEAF6,146,0.86330,80,-0.8633
ENSG00000185090,MANEAL,146,2.64969,23,-2.6496
ENSG00000197982,C1orf122,146,-0.8808,270,0.88087
ENSG00000183431,SF3A3,146,1.99710,36,-1.9971
ENSG00000183520,UTP11,146,2.36898,28,-2.3689
ENSG00000116954,RRAGC,146,1.76048,43,-1.7604
ENSG00000174574,AKIRIN1,146,1.08183,69,-1.0818
ENSG00000168653,NDUFS5,146,-1.7621,498,1.76218
ENSG00000127603,MACF1,146,0.12371,134,-0.1237
ENSG00000090621,PABPC4,146,0.75199,87,-0.7519
ENSG00000116983,HPCAL4,146,-0.8573,266,0.85738
ENSG00000084072,PPIE,146,2.24525,30,-2.2452
ENSG00000131236,CAP1,146,-0.0267,149,0.02678
ENSG00000131238,PPT1,146,0.53084,101,-0.5308
ENSG00000084073,ZMPSTE24,146,2.01298,36,-2.0129
ENSG00000084070,SMAP2,146,0.32041,117,-0.3204
ENSG00000117016,RIMS3,146,1.23839,62,-1.2383
ENSG00000066136,NFYC,146,2.35886,28,-2.3588
ENSG00000179862,CITED4,146,2.37465,28,-2.3746
ENSG00000198815,FOXJ3,146,1.77433,42,-1.7743
ENSG00000177181,RIMKLA,146,2.70488,22,-2.7048
ENSG00000127125,PPCS,146,1.23835,62,-1.2383
ENSG00000065978,YBX1,146,0.00167,146,-0.0016
ENSG00000164008,C1orf50,146,2.53534,25,-2.5353
ENSG00000177868,SVBP,146,2.14809,33,-2.1480
ENSG00000117394,SLC2A1,146,-0.4844,205,0.48442
ENSG00000117395,EBNA1BP2,146,1.10556,68,-1.1055
ENSG00000179178,TMEM125,146,2.48695,26,-2.4869
ENSG00000066322,ELOVL1,146,1.11965,67,-1.1196
ENSG00000178922,HYI,146,2.34108,28,-2.3410
ENSG00000142949,PTPRF,146,0.40470,110,-0.4047
ENSG00000126091,ST3GAL3,146,1.72209,44,-1.7220
ENSG00000117408,IPO13,146,1.11971,67,-1.1197
ENSG00000117410,ATP6V0B,146,-1.4477,400,1.44772
ENSG00000117411,B4GALT2,146,0.82659,82,-0.8265
ENSG00000178028,DMAP1,146,1.31669,58,-1.3166
ENSG00000117419,ERI3,146,-0.2649,176,0.26495
ENSG00000187147,RNF220,146,0.48016,105,-0.4801
ENSG00000142937,RPS8,146,-3.1715,1323,3.17157
ENSG00000070785,EIF2B3,146,2.77037,21,-2.7703
ENSG00000126088,UROD,146,0.69513,90,-0.6951
ENSG00000117450,PRDX1,146,-1.3522,374,1.35229
ENSG00000117448,AKR1A1,146,1.40188,55,-1.4018
ENSG00000132780,NASP,146,1.71465,44,-1.7146
ENSG00000159592,GPBP1L1,146,2.35710,28,-2.3571
ENSG00000086015,MAST2,146,2.54901,25,-2.5490
ENSG00000085998,POMGNT1,146,1.21319,63,-1.2131
ENSG00000132128,LRRC41,146,1.71180,44,-1.7118
ENSG00000173660,UQCRH,146,-1.4248,394,1.42485
ENSG00000117480,FAAH,146,2.03549,35,-2.0354
ENSG00000079277,MKNK1,146,2.69467,22,-2.6946
ENSG00000123472,ATPAF1,146,0.31810,117,-0.3181
ENSG00000159658,EFCAB14,146,1.22119,62,-1.2211
ENSG00000162368,CMPK1,146,0.70770,89,-0.7077
ENSG00000162373,BEND5,146,2.87545,20,-2.8754
ENSG00000162374,ELAVL4,146,0.44917,107,-0.4491
ENSG00000185104,FAF1,146,2.43675,27,-2.4367
ENSG00000123091,RNF11,146,-1.1809,332,1.18094
ENSG00000085832,EPS15,146,0.18879,128,-0.1887
ENSG00000078618,NRDC,146,1.17434,65,-1.1743
ENSG00000169213,RAB3B,146,0.30879,118,-0.3087
ENSG00000134717,BTF3L4,146,1.45582,53,-1.4558
ENSG00000157077,ZFYVE9,146,2.61959,23,-2.6195
ENSG00000162378,ZYG11B,146,0.58031,98,-0.5803
ENSG00000116171,SCP2,146,0.76737,86,-0.7673
ENSG00000162384,CZIB,146,1.32338,58,-1.3233
ENSG00000162385,MAGOH,146,2.41442,27,-2.4144
ENSG00000157193,LRP8,146,2.09027,34,-2.0902
ENSG00000081870,HSPB11,146,1.95987,37,-1.9598
ENSG00000116209,TMEM59,146,-0.1734,165,0.17346
ENSG00000116221,MRPL37,146,1.41113,55,-1.4111
ENSG00000157216,SSBP3,146,-0.1023,157,0.10235
ENSG00000116133,DHCR24,146,-0.3604,188,0.36048
ENSG00000162402,USP24,146,2.61292,24,-2.6129
ENSG00000162407,PLPP3,146,0.32554,117,-0.3255
ENSG00000162409,PRKAA2,146,2.70704,22,-2.7070
ENSG00000177606,JUN,146,0.99478,73,-0.9947
ENSG00000162599,NFIA,146,0.27887,121,-0.2788
ENSG00000162604,TM2D1,146,1.66813,46,-1.6681
ENSG00000079739,PGM1,146,1.91774,38,-1.9177
ENSG00000162434,JAK1,146,1.27012,60,-1.2701
ENSG00000162433,AK4,146,1.54410,50,-1.5441
ENSG00000116675,DNAJC6,146,-0.8521,265,0.85216
ENSG00000213625,LEPROT,146,1.95172,37,-1.9517
ENSG00000184588,PDE4B,146,1.48563,52,-1.4856
ENSG00000118473,SGIP1,146,1.21638,63,-1.2163
ENSG00000198160,MIER1,146,2.62020,23,-2.6202
ENSG00000142864,SERBP1,146,0.22192,125,-0.2219
ENSG00000116717,GADD45A,146,1.47701,52,-1.4770
