metric,name,value,form,vSpD
Min.,APOE_carrier,0,carrier,vVasc
Min.,round,0,carrier,vVasc
Min.,Sex,0,carrier,vVasc
Min.,Visium_slide,0,carrier,vVasc
Min.,Anc_Afr,2.2566932641571195e-12,carrier,vVasc
Min.,Age,6.344008424676489e-10,carrier,vVasc
Min.,Rin,1.174245886760164e-10,carrier,vVasc
Min.,pseudo_expr_chrM_ratio,3.727041476424972e-10,carrier,vVasc
Min.,nspots,2.2688277751500026e-10,carrier,vVasc
Min.,Residuals,0.038358712943999805,carrier,vVasc
1st Qu.,APOE_carrier,0,carrier,vVasc
1st Qu.,round,0,carrier,vVasc
1st Qu.,Sex,0,carrier,vVasc
1st Qu.,Visium_slide,1.1500315883076212e-19,carrier,vVasc
1st Qu.,Anc_Afr,0.003963112665604119,carrier,vVasc
1st Qu.,Age,0.003293078500957632,carrier,vVasc
1st Qu.,Rin,0.005002019698386908,carrier,vVasc
1st Qu.,pseudo_expr_chrM_ratio,0.004593238988271223,carrier,vVasc
1st Qu.,nspots,0.006622181212192381,carrier,vVasc
1st Qu.,Residuals,0.7064206347964413,carrier,vVasc
Median,APOE_carrier,0,carrier,vVasc
Median,round,0,carrier,vVasc
Median,Sex,0,carrier,vVasc
Median,Visium_slide,6.057786329778822e-13,carrier,vVasc
Median,Anc_Afr,0.017190819511056676,carrier,vVasc
Median,Age,0.015265580727543868,carrier,vVasc
Median,Rin,0.0185964789230098,carrier,vVasc
Median,pseudo_expr_chrM_ratio,0.019596038603389786,carrier,vVasc
Median,nspots,0.028400469627530688,carrier,vVasc
Median,Residuals,0.7971672647245427,carrier,vVasc
Mean,APOE_carrier,0.010155943572055147,carrier,vVasc
Mean,round,0.012471744416690625,carrier,vVasc
Mean,Sex,0.008109945868343552,carrier,vVasc
Mean,Visium_slide,6.074539556875239e-7,carrier,vVasc
Mean,Anc_Afr,0.03092774912263483,carrier,vVasc
Mean,Age,0.0329949055337971,carrier,vVasc
Mean,Rin,0.0353495835373859,carrier,vVasc
Mean,pseudo_expr_chrM_ratio,0.04406276958118564,carrier,vVasc
Mean,nspots,0.051206639615642396,carrier,vVasc
Mean,Residuals,0.7747201112983091,carrier,vVasc
3rd Qu.,APOE_carrier,0,carrier,vVasc
3rd Qu.,round,0,carrier,vVasc
3rd Qu.,Sex,0,carrier,vVasc
3rd Qu.,Visium_slide,5.1376597048327835e-11,carrier,vVasc
3rd Qu.,Anc_Afr,0.04496804070635614,carrier,vVasc
3rd Qu.,Age,0.04475710525145608,carrier,vVasc
3rd Qu.,Rin,0.04696773412997492,carrier,vVasc
3rd Qu.,pseudo_expr_chrM_ratio,0.05327808877706628,carrier,vVasc
3rd Qu.,nspots,0.07397951161002168,carrier,vVasc
3rd Qu.,Residuals,0.8667490486929357,carrier,vVasc
Max.,APOE_carrier,0.35111816299594467,carrier,vVasc
Max.,round,0.4576277757425182,carrier,vVasc
Max.,Sex,0.8922247257266754,carrier,vVasc
Max.,Visium_slide,0.014153783842016241,carrier,vVasc
Max.,Anc_Afr,0.5310332994067708,carrier,vVasc
Max.,Age,0.4562460316369968,carrier,vVasc
Max.,Rin,0.4127390731610473,carrier,vVasc
Max.,pseudo_expr_chrM_ratio,0.9417847316624853,carrier,vVasc
Max.,nspots,0.6255583673884255,carrier,vVasc
Max.,Residuals,0.9950443661554113,carrier,vVasc
Min.,APOE,0,apoe,vVasc
Min.,round,0,apoe,vVasc
Min.,Sex,0,apoe,vVasc
Min.,Visium_slide,0,apoe,vVasc
Min.,Anc_Afr,4.226768648940231e-11,apoe,vVasc
Min.,Age,6.344008424676489e-10,apoe,vVasc
Min.,Rin,1.1743459260848426e-10,apoe,vVasc
Min.,pseudo_expr_chrM_ratio,6.479462636998659e-12,apoe,vVasc
Min.,nspots,2.131700123631628e-10,apoe,vVasc
Min.,Residuals,0.017090480228973564,apoe,vVasc
1st Qu.,APOE,0,apoe,vVasc
1st Qu.,round,0,apoe,vVasc
1st Qu.,Sex,0,apoe,vVasc
1st Qu.,Visium_slide,0,apoe,vVasc
1st Qu.,Anc_Afr,0.0040018165422180275,apoe,vVasc
1st Qu.,Age,0.00369670986025792,apoe,vVasc
1st Qu.,Rin,0.004915639164939133,apoe,vVasc
1st Qu.,pseudo_expr_chrM_ratio,0.0050571736469807935,apoe,vVasc
1st Qu.,nspots,0.006941718055916022,apoe,vVasc
1st Qu.,Residuals,0.5797372089556309,apoe,vVasc
Median,APOE,6.464163737859431e-16,apoe,vVasc
Median,round,0,apoe,vVasc
Median,Sex,0,apoe,vVasc
