Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7
ENSG00000188976,NOC2L,11,-1.9041,44,1.90414
ENSG00000188290,HES4,1168,3.16662,130,-3.1666
ENSG00000187608,ISG15,51,-1.1013,111,1.10135
ENSG00000188157,AGRN,11,-1.6615,37,1.66157
ENSG00000078808,SDF4,139,0.50669,98,-0.5066
ENSG00000176022,B3GALT6,12,-1.3694,32,1.36946
ENSG00000160087,UBE2J2,11,-1.4258,32,1.42584
ENSG00000131584,ACAP3,11,-3.1860,108,3.18602
ENSG00000127054,INTS11,11,-2.1139,51,2.11399
ENSG00000107404,DVL1,324,2.32472,64,-2.3247
ENSG00000175756,AURKAIP1,157,0.13937,143,-0.1393
ENSG00000221978,CCNL2,11,-2.4696,66,2.46963
ENSG00000242485,MRPL20,572,1.75051,170,-1.7505
ENSG00000205090,TMEM240,11,-1.6913,38,1.69139
ENSG00000160075,SSU72,196,0.12931,179,-0.1293
ENSG00000228594,FNDC10,11,-2.1933,54,2.19333
ENSG00000197530,MIB2,11,-2.1072,51,2.10728
ENSG00000215790,SLC35E2A,11,-1.2212,27,1.22121
ENSG00000078369,GNB1,288,-0.4382,391,0.43820
ENSG00000187730,GABRD,130,-0.0952,138,0.09526
ENSG00000067606,PRKCZ,11,-4.1335,209,4.13352
ENSG00000162585,FAAP20,11,-2.7487,80,2.74874
ENSG00000157933,SKI,11,-1.5486,34,1.54862
ENSG00000157916,RER1,298,2.34869,58,-2.3486
ENSG00000157870,PRXL2B,11,-2.6452,74,2.64523
ENSG00000158109,TPRG1L,176,0.02265,173,-0.0226
ENSG00000130764,LRRC47,11,-2.8328,85,2.83286
ENSG00000196581,AJAP1,12,-2.2922,58,2.29224
ENSG00000069424,KCNAB2,297,0.46743,214,-0.4674
ENSG00000116254,CHD5,160,0.18801,140,-0.1880
ENSG00000116251,RPL22,719,-0.2200,838,0.22005
ENSG00000116237,ICMT,11,-1.9614,46,1.96149
ENSG00000097021,ACOT7,45,-2.3554,231,2.35548
ENSG00000007923,DNAJC11,11,-1.8122,41,1.81220
ENSG00000171735,CAMTA1,68,-0.9191,129,0.91910
ENSG00000049245,VAMP3,414,2.74249,61,-2.7424
ENSG00000116288,PARK7,268,-0.2041,308,0.20414
ENSG00000162426,SLC45A1,40,0.26608,33,-0.2660
ENSG00000142599,RERE,60,-0.7027,98,0.70274
ENSG00000074800,ENO1,28,-4.3470,578,4.34705
ENSG00000171603,CLSTN1,11,-5.6533,600,5.65334
ENSG00000178585,CTNNBIP1,11,-2.0479,49,2.04796
ENSG00000162441,LZIC,11,-1.7754,40,1.77543
ENSG00000130939,UBE4B,11,-1.3772,30,1.37725
ENSG00000054523,KIF1B,11,-4.5299,275,4.52993
ENSG00000142657,PGD,11,-2.0207,48,2.02071
ENSG00000241563,CORT,13207,7.32453,82,-7.3245
ENSG00000120948,TARDBP,11,-2.6059,72,2.60599
ENSG00000116649,SRM,11,-3.5148,136,3.51485
ENSG00000198793,MTOR,11,-1.3772,31,1.37723
ENSG00000116661,FBXO2,11,-4.5024,270,4.50246
ENSG00000132879,FBXO44,11,-3.4985,134,3.49858
ENSG00000011021,CLCN6,11,-1.5727,35,1.57277
ENSG00000116685,KIAA2013,161,2.25810,33,-2.2581
ENSG00000116688,MFN2,11,-2.9973,95,2.99735
ENSG00000048707,VPS13D,87,0.67769,54,-0.6776
ENSG00000116731,PRDM2,11,-2.0097,48,2.00976
ENSG00000189337,KAZN,11,-2.6567,75,2.65676
ENSG00000142634,EFHD2,11,-3.2539,113,3.25394
ENSG00000116786,PLEKHM2,11,-3.1481,105,3.14816
ENSG00000159363,ATP13A2,12,-3.6112,152,3.61128
ENSG00000117118,SDHB,11,-2.9228,90,2.92282
ENSG00000117115,PADI2,91,-0.5365,132,0.53654
ENSG00000117154,IGSF21,11,-2.1308,52,2.13083
ENSG00000053372,MRTO4,61,1.14517,27,-1.1451
